id_commande,id_client,id_produit,date_commande,quantite,prix_unitaire,statut,ville_livraison,mode_paiement,id_livreur,date_livraison
CMD028423,C04063,P024,May 17 2024,3,1362.1,livré,Agadir,carte_bancaire,L020,2024-05-19
CMD025928,C07569,P002,01/11/2022,2,11496.65,annulé,casa,carte_bancaire,L016,
CMD019474,C03002,P012,2024-10-14,5,1357.99,en_cours,mkch,carte_bancaire,L003,
CMD040665,C00645,P035,Nov 09 2022,1,120.35,retourne,Casablanca,mobile_payment,L039,
CMD023074,C05105,P034,2024-03-13,2,146.9,livre,mkch,mobile_payment,L033,2024-03-15
CMD016275,C04912,P034,23/11/2023,5,148.14,retourné,Tétouan,virement,L001,
CMD010090,C05698,P025,2023-05-15,3,869.79,en_cours,Meknès,mobile_payment,L041,
CMD007782,C00548,P005,01/11/2023,4,9406.36,livré,Casablanca,virement,L029,2023-11-08
CMD024693,C07128,P018,2022-03-25,3,688.86,KO,Casablanca,carte_bancaire,L006,
CMD015160,C04075,P003,2024-09-22,3,8315.77,annulé,Rabat,mobile_payment,,
CMD021309,C03221,P012,2022-11-08,5,1668.21,en_cours,Kénitra,carte_bancaire,L047,
CMD018045,C06395,P004,Jun 19 2024,1,6926.74,DONE,Casablanca,carte_bancaire,,2024-06-24
CMD006316,C02514,P021,13/08/2023,1,629.43,DONE,Agadir,mobile_payment,L024,2023-08-18
CMD043987,C01323,P032,Dec 03 2024,2,87.32,annulé,Marrakech,carte_bancaire,L034,
CMD006537,C06060,P032,21/07/2023,4,73.19,KO,Agadir,carte_bancaire,L008,
CMD027675,C01506,P027,28/06/2023,3,269.34,en_cours,Agadir,cash_delivery,L023,
CMD007097,C02823,P013,Mar 21 2022,3,946.27,livré,Kénitra,mobile_payment,L031,2022-03-28
CMD038106,C03890,P004,Mar 06 2023,5,6038.27,annulé,Kénitra,cash_delivery,L048,
CMD015518,C00696,P030,2024-05-09,5,139.29,livré,Tanger,carte_bancaire,L039,2024-05-10
CMD015120,C07867,P011,22/12/2023,4,3302.1,retourné,Meknès,virement,L034,
CMD048894,C02521,P005,01/11/2022,3,8935.53,annulé,RABAT,cash_delivery,L002,
CMD010431,C03637,P001,20/06/2024,1,11169.51,OK,Rabat,carte_bancaire,L012,
CMD009268,C04928,P034,Nov 20 2023,4,151.49,DONE,Oujda,virement,L025,2023-11-23
CMD002361,C01799,P027,2022-04-26,3,257.29,DONE,fes,mobile_payment,L004,2022-05-03
CMD027772,C02324,P015,Sep 17 2024,3,8973.75,livré,mkch,cash_delivery,L012,2024-09-23
CMD042100,C04007,P016,Dec 01 2023,3,7176.67,annulé,Tanger,carte_bancaire,L025,
CMD024351,C03905,P032,2023-02-07,3,89.89,livré,rbt,carte_bancaire,L032,2023-02-09
CMD010709,C00682,P026,11/08/2024,1,317.82,livre,Oujda,mobile_payment,L050,2024-08-15
CMD034412,C07859,P034,2024-01-11,1,163.57,livré,mkch,carte_bancaire,L020,2024-01-15
CMD025778,C06073,P007,05/07/2023,4,14531.49,en_cours,Tétouan,mobile_payment,L014,
CMD024865,C00617,P006,Feb 15 2023,4,14899.4,livré,Meknès,cash_delivery,L012,2023-02-17
CMD043818,C01698,P029,Nov 14 2024,5,183.46,retourne,Tétouan,virement,L001,
CMD035965,C05762,P029,2022-02-11,1,225.94,OK,tanger,mobile_payment,,
CMD011248,C06203,P012,Nov 25 2024,4,1593.74,retourne,RABAT,virement,L002,
CMD023246,C01875,P024,26/09/2023,4,1408.56,en_cours,Rabat,virement,L016,
CMD008452,C03160,P025,Sep 07 2022,3,1049.24,livré,CASA,virement,L020,2022-09-08
CMD030573,C01344,P004,2022-03-01,1,6539.72,en_cours,tanger,virement,L036,
CMD035191,C01336,P017,21/09/2023,2,915.95,DONE,fes,cash_delivery,L010,2023-09-25
CMD017300,C01332,P026,2022-10-25,2,303.91,DONE,Oujda,virement,L040,2022-10-28
CMD044120,C06586,P022,May 28 2022,2,2278.55,annulé,tanger,carte_bancaire,L008,
CMD034167,C05016,P012,19/10/2023,5,1441.04,OK,TANGER,mobile_payment,L031,
CMD039320,C00398,P020,2024-06-21,2,473.7,retourné,casa,cash_delivery,,
CMD012540,C00772,P020,2022-09-07,4,508.41,KO,Marrakech,carte_bancaire,L020,
CMD027648,C06949,P028,Apr 30 2023,4,409.53,retourne,Kénitra,mobile_payment,L029,
CMD035703,C03736,P006,25/08/2022,2,13963.55,DONE,Meknès,virement,L031,2022-08-26
CMD019588,C03004,P030,May 31 2024,5,144.35,LIVRE,Oujda,carte_bancaire,L036,2024-06-04
CMD045958,C06221,P027,2022-08-27,4,212.14,livré,rbt,mobile_payment,L009,2022-09-02
CMD017169,C06114,P033,Mar 24 2022,2,128.84,OK,fes,carte_bancaire,L049,
CMD018973,C04631,P031,Aug 09 2022,5,102.21,annule,Marrakech,carte_bancaire,L028,
CMD012897,C00160,P029,13/05/2023,5,227.18,livré,casa,carte_bancaire,,2023-05-18
CMD004996,C06257,P018,2022-12-16,5,877.81,retourne,Tnja,mobile_payment,L029,
CMD004156,C01107,P013,03/10/2024,2,1025.86,en_cours,Tanger,mobile_payment,L031,
CMD046705,C04344,P002,2024-12-17,1,11157.17,annule,Marrakech,virement,L002,
CMD007801,C03616,P033,Jan 17 2023,2,145.7,DONE,tanger,carte_bancaire,L029,2023-01-20
CMD049038,C01257,P034,28/11/2022,2,162.58,retourné,Rabat,mobile_payment,,
CMD020362,C07425,P028,2022-01-23,2,403.78,LIVRE,Tétouan,virement,L018,2022-01-29
CMD004213,C03821,P032,02/05/2023,5,84.55,retourné,Tanger,mobile_payment,L008,
CMD011478,C00258,P012,2022-12-03,5,1512.11,livré,mkch,carte_bancaire,L031,2022-12-09
CMD010093,C00264,P029,2022-04-27,1,213.6,livre,rbt,cash_delivery,L014,2022-04-28
CMD040467,C07586,P035,Dec 24 2022,5,129.3,LIVRE,CASA,virement,L042,2022-12-26
CMD032939,C01098,P001,26/03/2023,2,13688.02,LIVRE,fes,cash_delivery,L015,2023-03-30
CMD014884,C07727,P035,2023-06-03,3,111.25,annule,mkch,cash_delivery,L047,
CMD035580,C04295,P034,Mar 22 2024,4,164.23,annulé,mkch,mobile_payment,L047,
CMD044237,C07197,P030,2022-02-24,5,134.71,LIVRE,Marrakech,virement,L017,2022-02-26
CMD019146,C03983,P002,14/08/2024,1,13157.79,livré,Fès,virement,L003,2024-08-16
CMD032910,C04616,P010,2022-03-01,1,9772.4,LIVRE,Kénitra,carte_bancaire,L009,2022-03-03
CMD016712,C04584,P029,Jan 10 2022,4,211.36,livré,RABAT,carte_bancaire,L043,2022-01-13
CMD016179,C06533,P028,Sep 03 2023,1,458.47,retourne,Fès,virement,L049,
CMD041492,C04160,P016,05/01/2024,4,7972.49,DONE,Agadir,mobile_payment,L026,2024-01-09
CMD020771,C04302,P020,Oct 30 2023,3,462.93,DONE,Tanger,cash_delivery,L044,2023-11-01
CMD008746,C05198,P013,Jul 30 2023,5,817.18,OK,rbt,mobile_payment,L014,
CMD044872,C07187,P022,Sep 18 2024,4,2860.08,annule,Tétouan,mobile_payment,L007,
CMD035214,C04222,P010,2022-09-08,2,9984.04,LIVRE,Tétouan,carte_bancaire,L023,2022-09-12
CMD014046,C01699,P010,2023-10-23,2,7878.36,retourné,Rabat,mobile_payment,,
CMD015453,C02346,P012,01/11/2022,3,1359.08,KO,Agadir,mobile_payment,L006,
CMD031727,C05398,P024,27/05/2022,1,1204.75,retourné,Fès,virement,L036,
CMD022030,C05429,P016,01/11/2022,1,8211.69,retourne,Fès,carte_bancaire,L006,
CMD012408,C04820,P022,24/04/2023,2,2641.05,livré,Meknès,cash_delivery,L050,2023-05-01
CMD011969,C02813,P028,15/11/2024,2,442.78,livré,Meknès,mobile_payment,L049,2024-11-22
CMD000999,C04179,P004,28/05/2024,2,5601.32,retourne,Casablanca,virement,L016,
CMD037538,C04563,P001,May 31 2023,3,12030.96,retourné,Rabat,mobile_payment,L010,
CMD042270,C03042,P015,29/09/2024,1,8677.01,livré,rbt,mobile_payment,L025,2024-10-02
CMD041285,C05712,P016,Nov 21 2022,-2,7302.83,LIVRE,Fès,virement,L035,2022-11-23
CMD012557,C00655,P034,Jun 06 2024,4,188.74,livré,casa,virement,L010,2024-06-07
CMD049163,C04491,P014,01/02/2023,1,374.05,livre,Agadir,carte_bancaire,L023,2023-02-08
CMD032165,C03019,P025,Mar 08 2022,2,918.23,en_cours,Kénitra,virement,L048,
CMD032968,C00283,P003,29/10/2022,2,8763.71,annulé,tanger,carte_bancaire,L002,
CMD019355,C02195,P031,Mar 20 2022,1,82.75,DONE,Fès,mobile_payment,L042,2022-03-27
CMD027486,C06756,P022,2024-04-21,2,2408.21,LIVRE,Agadir,virement,L044,2024-04-28
CMD038353,C01031,P023,Sep 13 2022,3,1288.64,en_cours,TANGER,cash_delivery,,
CMD017202,C05365,P008,2022-03-30,2,14658.56,annulé,Meknès,cash_delivery,L044,
CMD006916,C03504,P031,05/07/2022,4,77.14,KO,RABAT,virement,L022,
CMD022720,C07987,P021,03/04/2022,2,511.14,annulé,CASA,carte_bancaire,L031,
CMD049418,C01488,P017,Feb 19 2023,5,915.08,annule,Oujda,mobile_payment,L047,
CMD041645,C00174,P010,21/12/2022,1,7806.5,retourné,Casablanca,cash_delivery,L005,
CMD047150,C05601,P032,Aug 09 2024,4,72.87,KO,Tanger,virement,L041,
CMD036232,C07899,P023,17/12/2023,5,1407.09,retourné,Casablanca,mobile_payment,L048,
CMD026024,C00128,P035,May 21 2022,4,124.59,LIVRE,Agadir,cash_delivery,L043,2022-05-23
CMD000430,C01956,P015,2024-01-05,5,8663.09,DONE,Casablanca,virement,L040,2024-01-11
CMD033431,C00655,P003,Jan 24 2022,5,7860.85,en_cours,Meknès,carte_bancaire,L025,
CMD020169,C07296,P029,2024-07-05,5,215.92,retourne,Agadir,carte_bancaire,L030,
CMD035287,C02125,P027,19/12/2022,1,266.26,en_cours,Kénitra,mobile_payment,L008,
CMD005216,C04184,P006,11/08/2024,5,17189.87,retourne,Tnja,cash_delivery,L038,
CMD006060,C04614,P030,06/11/2023,1,154.25,en_cours,Tanger,virement,L046,
CMD028519,C04552,P028,2023-09-07,4,351.26,livre,Rabat,cash_delivery,L016,2023-09-13
CMD047386,C06764,P008,Mar 18 2024,3,13061.09,en_cours,tanger,cash_delivery,L002,
CMD035615,C07792,P013,01/03/2024,3,918.97,DONE,Tétouan,mobile_payment,L047,2024-03-04
CMD028422,C02691,P021,Jul 18 2023,4,535.75,en_cours,mkch,virement,L036,
CMD029066,C02020,P016,2023-05-18,5,6846.71,annulé,Tanger,mobile_payment,L028,
CMD012011,C00449,P016,2022-11-27,2,6571.79,annulé,CASA,carte_bancaire,L002,
CMD047394,C03665,P009,13/01/2022,1,13716.46,KO,Casablanca,cash_delivery,L012,
CMD018555,C03965,P005,Mar 22 2022,1,10256.59,annulé,Fès,cash_delivery,L009,
CMD016891,C00262,P021,Jun 02 2023,1,592.73,KO,Kénitra,virement,,
CMD041113,C05585,P029,08/05/2024,4,211.8,livré,rbt,carte_bancaire,L032,2024-05-15
CMD043088,C07415,P027,2024-10-19,5,231.64,livré,fes,cash_delivery,L019,2024-10-26
CMD014364,C02578,P009,2024-12-13,2,12939.18,annulé,Agadir,mobile_payment,L025,
CMD003654,C01705,P013,Sep 20 2022,2,894.47,OK,Tnja,cash_delivery,L048,
CMD046784,C02094,P027,2024-02-07,3,273.59,livré,TANGER,virement,L050,2024-02-09
CMD005804,C02282,P023,Jan 02 2024,2,1403.3,annulé,Tétouan,mobile_payment,L026,
CMD004129,C03361,P026,May 23 2023,2,341.98,retourné,Agadir,virement,,
CMD018592,C07624,P016,2022-03-24,5,8307.41,LIVRE,Casablanca,virement,L025,2022-03-31
CMD016464,C06875,P003,Jun 03 2022,4,8042.31,annulé,tanger,carte_bancaire,L031,
CMD032904,C06605,P025,2022-09-05,1,872.0,retourne,Meknès,cash_delivery,L034,
CMD049035,C00350,P018,Sep 03 2022,5,917.78,en_cours,Agadir,carte_bancaire,L019,
CMD014166,C06547,P028,2023-08-15,5,420.75,retourne,Tétouan,virement,L015,
CMD011709,C01329,P019,Jul 09 2022,3,332.63,annulé,Tanger,virement,L032,
CMD049945,C00477,P015,16/01/2022,4,8766.37,en_cours,Tanger,mobile_payment,L048,
CMD018492,C00142,P023,2024-11-13,1,1113.32,livré,casa,virement,L001,2024-11-15
CMD000709,C04814,P020,Jan 21 2024,3,400.87,DONE,casa,virement,L036,2024-01-27
CMD001478,C02409,P022,2023-02-10,3,2759.97,OK,Rabat,mobile_payment,L023,
CMD038062,C04902,P012,Dec 12 2024,5,1621.17,en_cours,fes,mobile_payment,,
CMD014958,C05066,P009,May 14 2024,1,11105.68,en_cours,Marrakech,virement,L035,
CMD015119,C01642,P011,13/03/2024,5,3268.98,retourné,Marrakech,mobile_payment,L016,
CMD017307,C00609,P029,2023-10-29,3,192.77,retourné,Kénitra,virement,L010,
CMD019108,C04135,P029,Dec 22 2024,5,209.04,en_cours,TNG,mobile_payment,L025,
CMD022393,C06928,P009,Aug 23 2024,5,13033.35,livre,casa,carte_bancaire,L009,2024-08-26
CMD028979,C06832,P033,15/04/2022,5,113.82,annulé,rbt,mobile_payment,L019,
CMD004570,C03196,P011,2024-01-07,4,3012.38,annulé,rbt,virement,L022,
CMD033991,C01676,P010,2023-05-27,3,9262.3,en_cours,TANGER,carte_bancaire,L013,
CMD041508,C05213,P024,26/10/2022,5,1282.78,livré,RABAT,virement,L004,2022-10-27
CMD021340,C05831,P016,2022-04-11,2,8501.82,retourné,CASA,mobile_payment,L044,
CMD049649,C02487,P024,2022-07-31,3,1416.31,KO,Rabat,mobile_payment,L008,
CMD008179,C05063,P030,2023-09-27,4,152.6,en_cours,rbt,cash_delivery,L037,
CMD032864,C03926,P012,14/08/2022,2,1715.18,en_cours,TANGER,cash_delivery,,
CMD021057,C02977,P018,25/01/2022,3,912.13,OK,Casablanca,carte_bancaire,L045,
CMD010987,C02905,P028,2023-07-14,1,353.48,livré,Oujda,carte_bancaire,L043,2023-07-16
CMD044269,C07186,P020,17/08/2024,1,415.53,retourné,TANGER,virement,L003,
CMD043606,C00282,P002,10/11/2022,4,12027.47,livre,Tanger,mobile_payment,L037,2022-11-14
CMD028357,C05475,P012,Nov 02 2022,3,1558.04,retourné,TANGER,mobile_payment,L009,
CMD046617,C01852,P006,2023-09-08,5,16859.32,annulé,Casablanca,cash_delivery,L031,
CMD006485,C03821,P033,05/02/2024,2,118.78,KO,Marrakech,virement,L024,
CMD048565,C05813,P007,2023-03-26,4,13132.97,en_cours,fes,virement,L003,
CMD033392,C02169,P032,05/01/2024,4,80.66,OK,CASA,cash_delivery,,
CMD000665,C07790,P013,01/10/2023,2,806.69,retourne,Meknès,mobile_payment,L022,
CMD029930,C04641,P033,2022-12-25,3,127.73,OK,fes,virement,L002,
CMD024415,C04865,P024,23/01/2022,4,1237.36,en_cours,Fès,virement,L041,
CMD017484,C06185,P002,Jul 09 2023,2,9782.53,retourne,Meknès,carte_bancaire,L036,
CMD048476,C05277,P028,26/01/2023,1,386.58,retourné,Casablanca,virement,L018,
CMD036556,C07205,P024,Jan 21 2022,4,1309.63,DONE,Rabat,mobile_payment,,2022-01-24
CMD034677,C06840,P009,28/09/2022,3,11159.75,en_cours,Rabat,carte_bancaire,L021,
CMD015889,C00694,P015,26/10/2024,3,9545.85,en_cours,fes,mobile_payment,L023,
CMD031400,C05844,P027,2022-01-17,5,226.7,KO,Tanger,mobile_payment,L017,
CMD025613,C03842,P026,2022-12-14,3,262.77,en_cours,Tétouan,cash_delivery,L035,
CMD029156,C01755,P008,15/12/2024,4,12262.37,retourne,Tanger,virement,L050,
CMD042561,C02368,P004,Jan 03 2024,5,6399.43,livré,Marrakech,carte_bancaire,L002,2024-01-10
CMD044212,C06543,P011,14/11/2024,5,2686.43,annulé,fes,cash_delivery,L036,
CMD030273,C04196,P019,2022-11-11,1,349.64,DONE,Oujda,mobile_payment,L049,2022-11-15
CMD009888,C06867,P027,2022-06-22,1,256.57,en_cours,Marrakech,cash_delivery,L050,
CMD015007,C02230,P003,2023-11-01,2,6811.61,en_cours,Tnja,virement,L031,
CMD028261,C06324,P021,15/01/2023,1,633.39,retourné,Tanger,cash_delivery,L046,
CMD008791,C05199,P010,2023-08-23,5,9675.43,retourné,Marrakech,virement,,
CMD021788,C03307,P028,Sep 04 2022,2,420.11,annulé,Casablanca,carte_bancaire,L044,
CMD004208,C02037,P030,12/08/2022,3,165.66,livré,Casablanca,cash_delivery,L005,2022-08-13
CMD012170,C07745,P032,28/12/2022,1,72.31,annulé,fes,cash_delivery,L036,
CMD034102,C03801,P027,Sep 07 2024,3,265.37,en_cours,Tanger,virement,L027,
CMD007475,C06786,P008,2022-09-29,4,14167.6,en_cours,Tétouan,carte_bancaire,L010,
CMD014544,C07920,P020,2024-08-17,5,493.42,KO,Meknès,cash_delivery,L008,
CMD045006,C02003,P031,2023-08-11,3,81.1,DONE,mkch,mobile_payment,L032,2023-08-18
CMD015826,C01205,P016,2023-11-22,3,7530.88,annule,Tétouan,cash_delivery,L012,
CMD027032,C04737,P032,24/03/2022,1,76.1,retourné,casa,mobile_payment,L012,
CMD044508,C06655,P030,2022-09-13,5,137.38,en_cours,Kénitra,virement,L023,
CMD043335,C03647,P007,2024-04-07,2,13791.73,retourne,Kénitra,virement,L011,
CMD000183,C06022,P025,14/06/2024,2,965.32,retourne,Casablanca,mobile_payment,L001,
CMD044953,C06304,P023,2022-11-28,1,0.0,livre,TANGER,mobile_payment,L017,2022-11-29
CMD040835,C05278,P017,27/05/2024,3,849.55,annulé,Agadir,cash_delivery,L047,
CMD003733,C03867,P014,2024-02-28,2,371.22,retourné,Meknès,cash_delivery,L024,
CMD000148,C07732,P032,2023-06-14,1,77.68,annule,Casablanca,virement,L028,
CMD043385,C04946,P027,2024-07-15,4,261.76,retourné,Rabat,virement,L030,
CMD037134,C07117,P004,2023-04-30,2,6124.47,annulé,TNG,virement,L033,
CMD027637,C04826,P027,22/03/2023,2,223.13,en_cours,Agadir,mobile_payment,L038,
CMD002970,C07149,P003,09/12/2024,4,8306.7,en_cours,casa,cash_delivery,L022,
CMD040856,C06165,P025,2023-09-03,1,1125.26,en_cours,Fès,carte_bancaire,L041,
CMD020908,C03543,P035,Jul 23 2024,2,123.77,annulé,Casablanca,mobile_payment,L045,
CMD048962,C04891,P003,2024-04-03,5,7742.07,annule,TANGER,mobile_payment,L025,
CMD022676,C00803,P030,2023-06-14,2,160.33,livré,RABAT,cash_delivery,L029,2023-06-21
CMD000891,C00596,P006,2023-10-25,4,15042.36,en_cours,Tétouan,carte_bancaire,L032,
CMD004773,C03406,P033,2022-10-18,1,121.76,livré,Agadir,mobile_payment,L042,2022-10-25
CMD023879,C05655,P006,Apr 06 2022,1,16498.35,annule,Tnja,virement,L028,
CMD003432,C05095,P033,03/08/2023,2,133.01,LIVRE,Kénitra,virement,L018,2023-08-04
CMD002339,C04281,P003,2022-03-02,4,8346.99,OK,mkch,mobile_payment,L049,
CMD049558,C03574,P017,2023-07-06,4,774.48,DONE,CASA,cash_delivery,L045,2023-07-08
CMD028567,C06938,P023,16/07/2023,5,1245.02,en_cours,Oujda,virement,L001,
CMD043127,C01159,P029,2023-03-25,2,196.47,livre,CASA,virement,L016,2023-03-26
CMD030004,C00380,P016,2024-10-24,5,8002.41,OK,Tnja,virement,L045,
CMD045116,C03612,P028,Jul 23 2024,1,378.22,retourné,Tétouan,cash_delivery,L044,
CMD041447,C04390,P009,Jul 22 2024,4,12073.47,annulé,rbt,virement,L010,
CMD009247,C01625,P013,14/09/2023,4,972.42,retourné,mkch,carte_bancaire,L047,
CMD012284,C07598,P001,2024-07-07,4,12252.5,KO,TANGER,virement,L049,
CMD038041,C00946,P006,Mar 20 2022,3,14272.37,en_cours,CASA,cash_delivery,L022,
CMD020092,C02496,P029,2022-03-10,4,182.21,annulé,tanger,carte_bancaire,L037,
CMD045084,C03274,P002,2023-05-20,3,12282.92,annulé,Tétouan,carte_bancaire,L028,
CMD027403,C00472,P006,2022-09-19,1,12763.46,annule,RABAT,cash_delivery,L049,
CMD025443,C03605,P002,17/07/2024,3,10528.47,retourné,tanger,virement,L001,
CMD018084,C03621,P010,2022-09-06,5,9976.29,livré,Fès,mobile_payment,L037,2022-09-09
CMD017931,C02874,P015,2024-06-26,2,8217.28,DONE,Meknès,cash_delivery,L034,2024-07-03
CMD014251,C04753,P005,02/03/2022,3,11195.57,annulé,Meknès,carte_bancaire,L010,
CMD032717,C07182,P021,2022-09-17,2,531.83,livré,Meknès,cash_delivery,L029,2022-09-21
CMD027240,C04858,P035,May 11 2024,3,103.83,en_cours,Meknès,mobile_payment,L006,
CMD044917,C05097,P035,2023-06-03,5,132.79,livré,RABAT,carte_bancaire,L028,2023-06-06
CMD044894,C01737,P018,18/02/2024,5,803.63,en_cours,rbt,mobile_payment,L024,
CMD005196,C07508,P012,Dec 15 2023,3,1622.73,en_cours,RABAT,carte_bancaire,L013,
CMD037649,C02298,P006,21/03/2023,3,16590.18,livre,CASA,mobile_payment,L024,2023-03-23
CMD037719,C07462,P035,Dec 18 2023,5,135.95,livré,casa,mobile_payment,L034,2023-12-21
CMD031808,C05395,P015,2024-08-22,2,8342.87,KO,Fès,cash_delivery,L004,
CMD021241,C02398,P012,25/08/2023,5,1667.92,en_cours,Tétouan,mobile_payment,L042,
CMD039629,C07910,P018,20/01/2023,4,717.79,retourne,TANGER,cash_delivery,L047,
CMD031292,C07541,P028,2023-07-09,1,435.08,annulé,Kénitra,cash_delivery,L005,
CMD040713,C07140,P020,Jun 11 2023,4,413.95,KO,Agadir,carte_bancaire,L022,
CMD048587,C06715,P027,Oct 14 2023,4,281.77,annulé,Oujda,mobile_payment,L033,
CMD027537,C05265,P005,May 09 2024,5,11122.9,retourné,Kénitra,mobile_payment,L005,
CMD013753,C04958,P027,18/03/2023,3,261.08,retourné,tanger,virement,L012,
CMD020490,C06704,P012,Sep 29 2024,1,1586.05,retourne,Tnja,cash_delivery,L013,
CMD038625,C06604,P004,2022-06-27,2,6957.62,annulé,Tétouan,mobile_payment,L040,
CMD021580,C04951,P005,2024-04-23,1,9976.2,en_cours,TNG,mobile_payment,L021,
CMD014218,C06047,P035,2023-05-08,4,108.56,annulé,TANGER,cash_delivery,L010,
CMD039348,C03314,P012,2024-01-19,3,1500.18,retourné,TANGER,mobile_payment,L021,
CMD042691,C04203,P009,2024-06-26,2,11456.03,annule,rbt,cash_delivery,L035,
CMD006897,C01162,P012,28/07/2023,1,1668.94,livré,Kénitra,cash_delivery,L008,2023-08-02
CMD009315,C07199,P009,2023-11-10,3,13571.62,annulé,Tétouan,carte_bancaire,L048,
CMD028883,C04844,P035,21/02/2023,-2,116.12,retourné,Agadir,mobile_payment,L023,
CMD030871,C05309,P010,29/11/2023,2,10007.11,LIVRE,Tanger,virement,L036,2023-12-05
CMD012605,C04345,P019,2022-12-29,4,297.63,livre,tanger,cash_delivery,L026,2023-01-05
CMD000673,C00201,P015,2024-12-26,1,10000.57,retourné,Oujda,virement,L046,
CMD031636,C01191,P001,2022-01-03,3,13330.22,livré,Oujda,cash_delivery,L028,2022-01-05
CMD001813,C06895,P009,29/07/2022,4,12763.88,livré,fes,cash_delivery,L020,2022-07-30
CMD014051,C04480,P016,Dec 13 2023,4,8231.4,livré,Tanger,cash_delivery,L017,2023-12-16
CMD003738,C07064,P003,Oct 13 2022,2,8581.74,annulé,Kénitra,cash_delivery,L013,
CMD039805,C01038,P025,03/11/2022,5,920.17,annulé,fes,carte_bancaire,L004,
CMD006057,C01519,P022,2022-04-27,3,2529.75,DONE,rbt,mobile_payment,L003,2022-04-29
CMD003273,C04887,P010,23/08/2023,1,9007.6,livré,Kénitra,virement,L041,2023-08-30
CMD018779,C05772,P003,25/01/2024,1,9197.12,retourné,Agadir,cash_delivery,L024,
CMD026971,C07398,P017,Oct 18 2023,5,785.72,annulé,tanger,mobile_payment,L009,
CMD016051,C03968,P008,2023-07-12,3,12677.79,retourne,Marrakech,mobile_payment,L034,
CMD023572,C05104,P015,Feb 16 2023,3,10295.01,annulé,tanger,mobile_payment,L001,
CMD038065,C02349,P001,06/02/2022,6,13757.51,livré,Marrakech,virement,L019,2022-02-09
CMD019246,C03678,P001,03/10/2023,4,14651.29,retourné,Casablanca,cash_delivery,L048,
CMD019222,C05173,P030,Feb 07 2022,4,133.66,annulé,Tanger,mobile_payment,L042,
CMD043981,C02460,P005,Jul 11 2022,1,10537.52,retourné,Oujda,cash_delivery,L009,
CMD011225,C01176,P019,Jun 05 2024,2,341.17,annulé,Marrakech,carte_bancaire,L028,
CMD014812,C00533,P017,Feb 12 2022,1,908.34,KO,RABAT,cash_delivery,L033,
CMD045885,C06242,P025,31/08/2024,4,863.54,livré,Casablanca,mobile_payment,,2024-09-05
CMD024878,C02858,P027,2023-03-12,2,283.01,livré,Fès,carte_bancaire,L043,2023-03-13
CMD013206,C07856,P012,Jun 25 2023,5,1661.69,livré,Casablanca,cash_delivery,L037,2023-06-28
CMD041499,C04969,P022,2023-07-19,4,2679.03,LIVRE,Kénitra,virement,L046,2023-07-23
CMD004891,C04028,P010,May 08 2024,1,8182.72,retourne,Marrakech,virement,L020,
CMD033964,C02556,P031,2022-08-20,3,79.52,annule,Casablanca,mobile_payment,L038,
CMD027117,C07040,P012,Feb 01 2023,3,1344.24,retourné,Oujda,cash_delivery,L025,
CMD047919,C05152,P031,Feb 01 2023,2,98.81,livré,Meknès,virement,L017,2023-02-06
CMD010370,C04053,P017,26/01/2023,2,1026.96,en_cours,Meknès,cash_delivery,L007,
CMD029339,C06315,P033,2022-11-30,3,144.03,retourne,Rabat,virement,L021,
